client_id,gender,purchase_datetime,purchase_time_as_seconds_from_midnight,product_id,quantity,price_per_item,discount_per_item,total_price,date
114723,M,2026-07-13,56018,6292,67,22176,6179,1071799,2026-07-13
845112,M,2026-07-13,65377,46443,10,83520,83132,3880,2026-07-13
341093,F,2026-07-13,15300,29344,46,83069,69067,644092,2026-07-13
865224,F,2026-07-13,47427,40609,38,29949,21360,326382,2026-07-13
743553,M,2026-07-13,12743,39494,38,51007,5926,1713078,2026-07-13
610716,F,2026-07-13,24276,38081,35,712,172,18900,2026-07-13
634789,F,2026-07-13,58967,39521,27,91529,40084,1389015,2026-07-13
372362,F,2026-07-13,70550,4162,50,70059,31064,1949750,2026-07-13
474477,M,2026-07-13,63843,42185,6,87400,71577,94938,2026-07-13
509026,F,2026-07-13,4655,43497,74,3408,2317,80734,2026-07-13
766569,M,2026-07-13,71563,33923,33,31834,9398,740388,2026-07-13
77443,F,2026-07-13,60555,4691,20,46571,12140,688620,2026-07-13
243594,M,2026-07-13,53187,47118,75,25932,19599,474975,2026-07-13
789046,F,2026-07-13,83625,37119,1,18469,3225,15244,2026-07-13
751109,F,2026-07-13,1189,16438,29,40771,38472,66671,2026-07-13
995884,M,2026-07-13,133,2953,43,87616,87356,11180,2026-07-13
657022,F,2026-07-13,25114,25003,66,30881,15322,1026894,2026-07-13
994928,M,2026-07-13,29354,17705,35,62079,38327,831320,2026-07-13
782679,M,2026-07-13,78460,9737,20,11947,9242,54100,2026-07-13
607958,M,2026-07-13,82889,18263,41,35634,14710,857884,2026-07-13
909008,M,2026-07-13,53264,47990,66,46677,6437,2655840,2026-07-13
848706,F,2026-07-13,29574,27695,24,44598,19603,599880,2026-07-13
377844,M,2026-07-13,69468,30114,27,54548,16454,1028538,2026-07-13
227203,M,2026-07-13,83970,2020,65,67402,41870,1659580,2026-07-13
20314,M,2026-07-13,79330,44294,4,98633,72601,104128,2026-07-13
440212,M,2026-07-13,78555,2208,34,85894,10820,2552516,2026-07-13
276695,M,2026-07-13,4535,49807,15,85084,51779,499575,2026-07-13
188384,F,2026-07-13,43631,29225,19,63984,43246,394022,2026-07-13
344553,M,2026-07-13,24055,2769,2,69801,69497,608,2026-07-13
514090,M,2026-07-13,6677,6869,71,96750,30902,4675208,2026-07-13
132458,M,2026-07-13,33914,34369,41,25355,15156,418159,2026-07-13
280637,M,2026-07-13,64194,47284,52,12615,10811,93808,2026-07-13
427758,F,2026-07-13,76026,3391,24,63383,34162,701304,2026-07-13
508844,M,2026-07-13,12915,18362,15,21789,355,321510,2026-07-13
956967,F,2026-07-13,16933,7918,8,59483,46439,104352,2026-07-13
742318,F,2026-07-13,35117,26800,83,27583,14326,1100331,2026-07-13
842035,M,2026-07-13,775,36515,24,94204,35675,1404696,2026-07-13
697540,F,2026-07-13,11704,3276,3,13048,1078,35910,2026-07-13
984408,M,2026-07-13,81380,33431,61,4548,3363,72285,2026-07-13
965792,F,2026-07-13,69204,13184,74,92443,13167,5866424,2026-07-13
451045,M,2026-07-13,41606,17952,11,6749,4050,29689,2026-07-13
720266,M,2026-07-13,478,41223,48,58238,4202,2593728,2026-07-13
855677,M,2026-07-13,41474,7929,61,22695,2537,1229638,2026-07-13
212696,F,2026-07-13,26302,32968,68,29235,21549,522648,2026-07-13
95418,F,2026-07-13,21047,2725,28,81506,64661,471660,2026-07-13
204998,F,2026-07-13,70779,5406,21,61799,2630,1242549,2026-07-13
668206,M,2026-07-13,24302,4130,17,26420,5872,349316,2026-07-13
19001,F,2026-07-13,55395,48846,26,32990,3827,758238,2026-07-13
823089,M,2026-07-13,59864,29280,34,56671,14584,1430958,2026-07-13
772645,F,2026-07-13,18287,9605,66,17451,40,1149126,2026-07-13
217224,M,2026-07-13,24444,23154,55,11965,9226,150645,2026-07-13
149126,F,2026-07-13,6177,20256,7,54783,47290,52451,2026-07-13
389027,M,2026-07-13,64346,40145,36,63904,57697,223452,2026-07-13
517950,M,2026-07-13,32155,8786,43,85723,74521,481686,2026-07-13
134749,M,2026-07-13,8701,24375,7,67866,14376,374430,2026-07-13
29068,M,2026-07-13,67696,8825,13,5463,1678,49205,2026-07-13
699932,F,2026-07-13,34933,27588,26,84069,79941,107328,2026-07-13
836725,F,2026-07-13,23905,24746,0,81405,22047,0,2026-07-13
9060,M,2026-07-13,72749,47021,35,40322,3422,1291500,2026-07-13
661930,F,2026-07-13,64436,36679,47,38289,9671,1345046,2026-07-13
710492,M,2026-07-13,11514,5997,34,66079,18328,1623534,2026-07-13
218096,F,2026-07-13,58430,26507,41,53120,395,2161725,2026-07-13
941004,M,2026-07-13,37551,27651,68,17803,14971,192576,2026-07-13
692878,M,2026-07-13,1189,25236,47,8712,342,393390,2026-07-13
779084,M,2026-07-13,26889,3492,48,73207,5348,3257232,2026-07-13
746333,F,2026-07-13,10399,14976,4,47976,19128,115392,2026-07-13
961857,F,2026-07-13,20086,36902,77,42508,7104,2726108,2026-07-13
415228,F,2026-07-13,26036,5184,10,80971,29894,510770,2026-07-13
452947,F,2026-07-13,31897,8568,20,5354,4448,18120,2026-07-13
125052,M,2026-07-13,80963,32026,54,47685,5506,2277666,2026-07-13
665422,M,2026-07-13,9807,12391,52,37189,33765,178048,2026-07-13
699307,F,2026-07-13,60183,4295,85,57251,53813,292230,2026-07-13
444460,M,2026-07-13,44416,10423,48,64120,10602,2568864,2026-07-13
197150,F,2026-07-13,15935,43291,23,59933,53599,145682,2026-07-13
729774,M,2026-07-13,12160,36038,6,39534,36445,18534,2026-07-13
281210,F,2026-07-13,45520,8740,73,9589,4502,371351,2026-07-13
519751,F,2026-07-13,28845,31020,3,54689,52214,7425,2026-07-13
70140,F,2026-07-13,65421,29817,15,5799,737,75930,2026-07-13
10429,M,2026-07-13,49337,36227,31,54460,37555,524055,2026-07-13
509468,M,2026-07-13,54867,46540,56,10108,837,519176,2026-07-13
718210,F,2026-07-13,35643,30407,6,25091,2117,137844,2026-07-13
32449,M,2026-07-13,16870,22835,48,53304,41627,560496,2026-07-13
522211,F,2026-07-13,24050,25661,10,42176,27182,149940,2026-07-13
790570,F,2026-07-13,55767,6288,9,14152,124,126252,2026-07-13
753697,F,2026-07-13,15083,43293,13,88180,11408,998036,2026-07-13
142537,F,2026-07-13,54820,41880,52,85666,34794,2645344,2026-07-13
339808,M,2026-07-13,54545,40958,28,44456,13263,873404,2026-07-13
167502,M,2026-07-13,67620,17832,26,89412,75453,362934,2026-07-13
197087,F,2026-07-13,43531,9574,17,90474,37727,896699,2026-07-13
800813,M,2026-07-13,10121,5010,47,40165,37434,128357,2026-07-13
803164,M,2026-07-13,56675,7123,13,42081,36676,70265,2026-07-13
427712,F,2026-07-13,65003,19397,6,79824,57943,131286,2026-07-13
599410,M,2026-07-13,54820,38682,70,65032,43283,1522430,2026-07-13
555324,F,2026-07-13,82611,30313,1,41465,20052,21413,2026-07-13
788411,M,2026-07-13,67105,5306,60,76786,71598,311280,2026-07-13
906117,F,2026-07-13,74946,24096,19,63178,26940,688522,2026-07-13
497555,F,2026-07-13,1803,28094,26,43486,31956,299780,2026-07-13
277000,F,2026-07-13,55198,30004,48,86566,73964,604896,2026-07-13
766907,M,2026-07-13,17045,46583,47,43231,23298,936851,2026-07-13
137037,M,2026-07-13,11623,44760,31,37800,17262,636678,2026-07-13
697387,F,2026-07-13,14158,19677,21,95189,56275,817194,2026-07-13
403927,M,2026-07-13,9052,37563,79,98139,11384,6853645,2026-07-13
761505,M,2026-07-13,62617,19384,17,15696,13141,43435,2026-07-13
912650,M,2026-07-13,81119,14960,79,72489,62102,820573,2026-07-13
442327,M,2026-07-13,69182,19912,1,21152,13774,7378,2026-07-13
627421,M,2026-07-13,34954,43323,86,22432,14881,649386,2026-07-13
644916,M,2026-07-13,49178,41287,19,85369,985,1603296,2026-07-13
818559,F,2026-07-13,14301,31512,72,49523,41824,554328,2026-07-13
484133,M,2026-07-13,22308,1549,8,18813,7797,88128,2026-07-13
74580,M,2026-07-13,21551,36152,68,51788,9553,2871980,2026-07-13
376709,F,2026-07-13,40685,36773,67,80409,62739,1183890,2026-07-13
92997,M,2026-07-13,2069,11844,31,72179,14525,1787274,2026-07-13
387571,F,2026-07-13,54491,38439,31,86196,24726,1905570,2026-07-13
298907,M,2026-07-13,35506,3246,18,70811,15451,996480,2026-07-13
329962,F,2026-07-13,45968,7360,83,37571,25497,1002142,2026-07-13
644372,M,2026-07-13,31400,15289,55,92166,43074,2700060,2026-07-13
602493,F,2026-07-13,12626,10524,14,55048,35623,271950,2026-07-13
392834,M,2026-07-13,26310,19105,15,30792,26326,66990,2026-07-13
547104,F,2026-07-13,70118,16429,37,2331,530,66637,2026-07-13
951613,F,2026-07-13,61324,21180,54,11010,793,551718,2026-07-13
788286,F,2026-07-13,7359,37122,11,4801,3099,18722,2026-07-13
843335,F,2026-07-13,85657,21408,29,6461,5166,37555,2026-07-13
55786,M,2026-07-13,40928,37657,24,96386,698,2296512,2026-07-13
682157,F,2026-07-13,65438,36462,62,14693,6508,507470,2026-07-13
305291,F,2026-07-13,29960,7814,82,97595,13409,6903252,2026-07-13
139780,F,2026-07-13,61888,33488,42,51590,41146,438648,2026-07-13
733537,F,2026-07-13,28931,25333,35,10178,7530,92680,2026-07-13
414956,M,2026-07-13,70894,18546,33,33363,15861,577566,2026-07-13
16022,F,2026-07-13,11516,24394,21,45390,17635,582855,2026-07-13
137022,F,2026-07-13,58772,14458,65,30998,25498,357500,2026-07-13
931211,M,2026-07-13,9625,27688,29,94720,34343,1750933,2026-07-13
302784,F,2026-07-13,65698,5778,6,44220,11342,197268,2026-07-13
500657,M,2026-07-13,85916,38896,10,4685,1172,35130,2026-07-13
19351,F,2026-07-13,7617,43026,25,14790,1977,320325,2026-07-13
887759,F,2026-07-13,18932,27728,43,4751,4117,27262,2026-07-13
296920,M,2026-07-13,3771,21163,14,9347,6267,43120,2026-07-13
228693,M,2026-07-13,77345,20193,68,22328,10454,807432,2026-07-13
951739,F,2026-07-13,40346,24802,60,78681,68406,616500,2026-07-13
813183,M,2026-07-13,76221,24560,78,5106,3544,121836,2026-07-13
298147,F,2026-07-13,33990,5423,8,74271,20705,428528,2026-07-13
900006,F,2026-07-13,84363,3531,73,2428,23,175565,2026-07-13
734694,M,2026-07-13,70810,6140,67,63935,35613,1897574,2026-07-13
315418,M,2026-07-13,51045,34297,86,48203,24714,2020054,2026-07-13
167627,M,2026-07-13,46684,10821,29,73173,47423,746750,2026-07-13
837268,M,2026-07-13,37121,29987,15,58638,51469,107535,2026-07-13
236540,M,2026-07-13,29680,39789,56,12288,1138,624400,2026-07-13
636629,M,2026-07-13,69469,44429,13,15382,1752,177190,2026-07-13
326642,F,2026-07-13,19362,25719,2,57882,38292,39180,2026-07-13
967500,M,2026-07-13,29314,49759,21,45783,29395,344148,2026-07-13
888128,F,2026-07-13,73794,14709,3,73535,11802,185199,2026-07-13
915509,F,2026-07-13,43145,6635,58,13992,11022,172260,2026-07-13
432550,F,2026-07-13,59537,37403,28,34251,31928,65044,2026-07-13
956390,F,2026-07-13,58928,25838,40,77878,7060,2832720,2026-07-13
407460,M,2026-07-13,22852,39315,40,21985,7052,597320,2026-07-13
631769,F,2026-07-13,44331,21468,64,47747,39451,530944,2026-07-13
449197,F,2026-07-13,23722,3519,82,70674,14070,4641528,2026-07-13
759942,F,2026-07-13,46050,39545,13,52418,25844,345462,2026-07-13
244166,M,2026-07-13,7904,32111,45,66332,6757,2680875,2026-07-13
113708,M,2026-07-13,50878,33558,35,30347,5511,869260,2026-07-13
113229,F,2026-07-13,4133,147,9,21493,15535,53622,2026-07-13
384493,M,2026-07-13,3344,21571,26,81707,5970,1969162,2026-07-13
855920,F,2026-07-13,82580,44458,7,90236,15140,525672,2026-07-13
536879,M,2026-07-13,45320,40334,30,45792,22195,707910,2026-07-13
826590,M,2026-07-13,57809,38429,51,66851,30217,1868334,2026-07-13
791598,M,2026-07-13,18943,35449,0,82504,50684,0,2026-07-13
454960,M,2026-07-13,37553,30782,21,62349,35407,565782,2026-07-13
769782,F,2026-07-13,74961,45505,5,38079,23760,71595,2026-07-13
328028,M,2026-07-13,30894,5639,3,46173,33145,39084,2026-07-13
107992,F,2026-07-13,14669,393,23,63049,8549,1253500,2026-07-13
140481,M,2026-07-13,9726,30570,15,61263,39840,321345,2026-07-13
787050,F,2026-07-13,44227,34936,6,71492,57663,82974,2026-07-13
341528,F,2026-07-13,75333,29803,45,32395,20801,521730,2026-07-13
503442,M,2026-07-13,9887,25115,1,45789,3029,42760,2026-07-13
980467,M,2026-07-13,66476,36924,0,20323,15064,0,2026-07-13
434122,M,2026-07-13,81802,24653,46,58231,14349,2018572,2026-07-13
72271,M,2026-07-13,73929,45021,27,32643,17795,400896,2026-07-13
903954,F,2026-07-13,25192,39320,66,2698,1822,57816,2026-07-13
82180,F,2026-07-13,42612,1208,10,88814,2266,865480,2026-07-13
981415,F,2026-07-13,39066,26344,54,78078,6452,3867804,2026-07-13
578064,M,2026-07-13,34401,48608,15,2899,1921,14670,2026-07-13
203524,F,2026-07-13,4618,33952,37,84338,63356,776334,2026-07-13
299242,M,2026-07-13,42021,43063,8,77399,51941,203664,2026-07-13
196950,F,2026-07-13,68362,26904,49,8782,2489,308357,2026-07-13
239536,M,2026-07-13,46213,42984,5,29056,13595,77305,2026-07-13
469131,F,2026-07-13,6946,28917,27,87822,14165,1988739,2026-07-13
110648,M,2026-07-13,79217,47347,3,40126,4138,107964,2026-07-13
58824,F,2026-07-13,84214,13246,79,71028,46645,1926257,2026-07-13
971712,F,2026-07-13,51185,23298,9,90110,74624,139374,2026-07-13
354118,F,2026-07-13,61175,27604,70,7684,6162,106540,2026-07-13
973206,M,2026-07-13,69537,11578,21,79480,16508,1322412,2026-07-13
900524,F,2026-07-13,24540,5301,42,32955,21921,463428,2026-07-13
466642,M,2026-07-13,17153,43729,26,9846,5277,118794,2026-07-13
181546,F,2026-07-13,74768,24743,19,82882,18555,1222213,2026-07-13
985059,F,2026-07-13,44681,20996,75,81326,1519,5985525,2026-07-13
437161,F,2026-07-13,51226,48661,15,11486,8462,45360,2026-07-13
624044,F,2026-07-13,29710,4035,40,22665,651,880560,2026-07-13
1789,M,2026-07-13,78002,37628,1,26541,8259,18282,2026-07-13
123694,M,2026-07-13,69351,49901,48,35772,24985,517776,2026-07-13
992076,F,2026-07-13,33903,14400,34,72968,9997,2141014,2026-07-13
15925,M,2026-07-13,78716,45068,14,33122,31475,23058,2026-07-13
662323,M,2026-07-13,26625,48311,0,80814,54678,0,2026-07-13
472401,M,2026-07-13,25523,20261,20,67880,55153,254540,2026-07-13
404069,F,2026-07-13,8611,12219,11,67579,16456,562353,2026-07-13
913409,M,2026-07-13,21627,2838,72,93159,61360,2289528,2026-07-13
205379,F,2026-07-13,22217,41416,44,86300,47324,1714944,2026-07-13
881374,M,2026-07-13,56639,21236,23,35100,17317,409009,2026-07-13
687008,F,2026-07-13,42087,27637,27,58614,27579,837945,2026-07-13
419647,F,2026-07-13,26410,21246,2,21981,8423,27116,2026-07-13
884879,F,2026-07-13,60318,8843,69,70975,43611,1888116,2026-07-13
809255,M,2026-07-13,27750,27966,16,58205,39924,292496,2026-07-13
673635,F,2026-07-13,40574,49304,22,76746,29939,1029754,2026-07-13
127304,M,2026-07-13,1390,27952,23,10142,7895,51681,2026-07-13
946884,F,2026-07-13,31679,34054,40,57170,34454,908640,2026-07-13
446928,M,2026-07-13,57703,34473,1,51615,12711,38904,2026-07-13
524937,F,2026-07-13,26823,38109,53,71812,19024,2797764,2026-07-13
65429,M,2026-07-13,52394,2250,47,57373,45308,567055,2026-07-13
126764,F,2026-07-13,62481,13152,35,37577,16515,737170,2026-07-13
426548,M,2026-07-13,62545,37399,3,22763,3864,56697,2026-07-13
858108,F,2026-07-13,66166,30679,7,92950,86706,43708,2026-07-13
674213,M,2026-07-13,8105,45072,60,40920,40269,39060,2026-07-13
278596,F,2026-07-13,64397,40045,37,55259,15947,1454544,2026-07-13
688587,M,2026-07-13,43715,11794,76,29490,14552,1135288,2026-07-13
54716,M,2026-07-13,14506,33628,38,98429,17474,3076290,2026-07-13
308266,F,2026-07-13,74154,35838,41,49581,7632,1719909,2026-07-13
177311,M,2026-07-13,46795,18557,0,67767,36641,0,2026-07-13
384418,M,2026-07-13,38075,32836,15,10370,8568,27030,2026-07-13
307871,M,2026-07-13,20736,27015,7,45991,27880,126777,2026-07-13
393765,F,2026-07-13,51535,4309,3,35742,21647,42285,2026-07-13
74937,M,2026-07-13,46308,44113,17,12901,4291,146370,2026-07-13
368039,M,2026-07-13,6308,11966,70,816,125,48370,2026-07-13
19091,F,2026-07-13,79570,1216,37,91298,33339,2144483,2026-07-13
387452,F,2026-07-13,85320,39820,35,32673,10827,764610,2026-07-13
88269,F,2026-07-13,29038,32635,14,68254,7577,849478,2026-07-13
239360,M,2026-07-13,47695,41428,23,87372,5831,1875443,2026-07-13
100627,M,2026-07-13,53024,374,47,77598,60307,812677,2026-07-13
374963,F,2026-07-13,83679,44513,18,68677,63686,89838,2026-07-13
189614,F,2026-07-13,52558,32392,46,38477,9120,1350422,2026-07-13
514102,M,2026-07-13,62451,1194,62,69520,14558,3407644,2026-07-13
165535,F,2026-07-13,44070,10028,35,96765,33252,2222955,2026-07-13
451212,F,2026-07-13,25608,15103,57,48052,21932,1488840,2026-07-13
380425,F,2026-07-13,14702,39299,57,33258,5066,1606944,2026-07-13
35934,F,2026-07-13,47895,4442,67,25340,12032,891636,2026-07-13
563370,M,2026-07-13,80603,23178,16,90030,69143,334192,2026-07-13
698831,F,2026-07-13,73093,24585,35,26419,7140,674765,2026-07-13
417971,M,2026-07-13,41179,26186,23,14316,11581,62905,2026-07-13
231722,M,2026-07-13,77139,31173,16,15296,9646,90400,2026-07-13
469820,M,2026-07-13,83260,10000,22,83372,70569,281666,2026-07-13
848258,F,2026-07-13,8510,6878,57,90866,57175,1920387,2026-07-13
492535,F,2026-07-13,38625,23611,5,89101,65335,118830,2026-07-13
879575,M,2026-07-13,33056,16937,21,28178,3478,518700,2026-07-13
940050,M,2026-07-13,74800,11856,2,74659,8237,132844,2026-07-13
125447,F,2026-07-13,52206,20980,20,40215,27726,249780,2026-07-13
427052,M,2026-07-13,21170,4784,11,75406,60213,167123,2026-07-13
849827,M,2026-07-13,4095,9032,64,28818,13837,958784,2026-07-13
995164,F,2026-07-13,3681,1298,22,49369,33935,339548,2026-07-13
665229,F,2026-07-13,24462,19090,43,86830,72890,599420,2026-07-13
641701,M,2026-07-13,72986,35221,26,50156,35265,387166,2026-07-13
850315,M,2026-07-13,8268,30014,20,54828,34537,405820,2026-07-13
19054,M,2026-07-13,41775,37993,70,88546,26110,4370520,2026-07-13
750666,M,2026-07-13,77773,39578,16,488,81,6512,2026-07-13
216291,F,2026-07-13,68787,6791,58,52685,6298,2690446,2026-07-13
160342,M,2026-07-13,48634,17878,23,66874,50452,377706,2026-07-13
618130,M,2026-07-13,38940,39383,52,54269,53648,32292,2026-07-13
119028,M,2026-07-13,84180,25383,40,70527,45404,1004920,2026-07-13
711155,M,2026-07-13,86194,34252,1,76119,47377,28742,2026-07-13
898942,M,2026-07-13,66163,510,11,16318,4577,129151,2026-07-13
205769,F,2026-07-13,49003,4732,1,44856,14303,30553,2026-07-13
98210,M,2026-07-13,27685,37204,0,58168,55909,0,2026-07-13
486279,F,2026-07-13,41114,40590,36,38486,9444,1045512,2026-07-13
518640,F,2026-07-13,21917,27557,71,70309,4945,4640844,2026-07-13
296650,M,2026-07-13,14364,49967,10,86046,41010,450360,2026-07-13
655315,M,2026-07-13,36078,6191,18,78481,18340,1082538,2026-07-13
346092,F,2026-07-13,13793,37087,16,78190,57131,336944,2026-07-13
174603,F,2026-07-13,44499,23362,78,60354,20158,3135288,2026-07-13
772443,M,2026-07-13,84941,25609,57,65823,31006,1984569,2026-07-13
22198,M,2026-07-13,29215,15855,46,86051,34124,2388642,2026-07-13
568724,F,2026-07-13,68765,4018,13,54613,29015,332774,2026-07-13
49082,F,2026-07-13,6491,25257,39,32246,10009,867243,2026-07-13
52427,F,2026-07-13,81926,48723,76,38769,7942,2342852,2026-07-13
21112,M,2026-07-13,14602,36050,58,76860,4383,4203666,2026-07-13
723617,M,2026-07-13,27133,2575,70,9874,8001,131110,2026-07-13
692949,F,2026-07-13,2017,38921,82,34922,12834,1811216,2026-07-13
92563,F,2026-07-13,78735,5119,86,53538,33706,1705552,2026-07-13
266438,M,2026-07-13,76368,38890,95,6709,6527,17290,2026-07-13
900701,M,2026-07-13,293,44247,37,63291,31508,1175971,2026-07-13
23059,M,2026-07-13,85517,46258,6,71947,26435,273072,2026-07-13
913020,M,2026-07-13,41622,45923,21,6687,4691,41916,2026-07-13
115269,M,2026-07-13,77367,43160,22,40484,27160,293128,2026-07-13
867151,M,2026-07-13,8396,7026,81,85482,66663,1524339,2026-07-13
379871,M,2026-07-13,84748,46594,28,94758,59024,1000552,2026-07-13
544565,F,2026-07-13,45353,34344,24,71482,15181,1351224,2026-07-13
392648,M,2026-07-13,25036,25833,39,77515,70793,262158,2026-07-13
828208,F,2026-07-13,59193,25623,23,64366,49906,332580,2026-07-13
900390,M,2026-07-13,21075,37427,1,78987,43942,35045,2026-07-13
265009,M,2026-07-13,41043,1094,3,32135,14788,52041,2026-07-13
130142,M,2026-07-13,3184,8200,46,92867,6211,3986176,2026-07-13
455657,M,2026-07-13,23948,4132,23,94682,24784,1607654,2026-07-13
725990,M,2026-07-13,69513,25039,5,42089,36295,28970,2026-07-13
516305,F,2026-07-13,17184,407,30,12946,11937,30270,2026-07-13
218554,M,2026-07-13,84799,48946,18,17101,7260,177138,2026-07-13
266209,F,2026-07-13,3541,13457,18,49223,13344,645822,2026-07-13
450761,M,2026-07-13,73435,44132,74,65141,291,4798900,2026-07-13
813479,M,2026-07-13,3354,17735,37,70777,30349,1495836,2026-07-13
462796,M,2026-07-13,46847,39159,31,7572,2489,157573,2026-07-13
421484,M,2026-07-13,69563,28231,83,83119,47238,2978123,2026-07-13
990753,M,2026-07-13,27907,19877,1,37999,1678,36321,2026-07-13
877261,F,2026-07-13,9543,15255,42,23329,5226,760326,2026-07-13
539112,F,2026-07-13,78030,5310,54,25756,20517,282906,2026-07-13
925955,M,2026-07-13,16691,19125,4,41169,15627,102168,2026-07-13
6846,F,2026-07-13,70722,20236,71,74285,32706,2952109,2026-07-13
278035,F,2026-07-13,72240,25821,63,85647,73994,734139,2026-07-13
702198,M,2026-07-13,27997,11295,28,12036,9954,58296,2026-07-13
932240,M,2026-07-13,84364,33642,35,24196,11958,428330,2026-07-13
686204,F,2026-07-13,1490,35351,63,94598,70097,1543563,2026-07-13
723206,M,2026-07-13,39305,25918,4,37811,20333,69912,2026-07-13
973497,F,2026-07-13,3755,17702,32,12492,4609,252256,2026-07-13
232768,M,2026-07-13,13354,46960,46,73121,20811,2406260,2026-07-13
409915,F,2026-07-13,22934,1590,79,12677,4299,661862,2026-07-13
475430,F,2026-07-13,34286,31928,56,98147,86954,626808,2026-07-13
226136,M,2026-07-13,60,29259,32,35203,6610,914976,2026-07-13
155571,M,2026-07-13,84448,42906,18,57551,6536,918270,2026-07-13
